gx,gy,plantCMP_Dim1,plantCMP_Dim2,altitude,convex,slope,GRA.EW,GRA.NS,aspect,ASP.EW,ASP.NS,stage,litterC,litterN,l.CN,litterP,rootC,rootN,r.CN,rootP,soilC,soilN,s.CN,s.NC,soilP,s.CP,soil.available.P,topoPC1,topoPC2,NutrPC1,NutrPC2,pH,Richness,H,simp,invsimp,J,LL,LW,LLWR,SLA,MH,N,P,LA,Fdisp,pd.obs.z,mpd.obs.z,mntd.obs.z,AM,EM,EM/AM,ErM,Nfix,Nfix.wAM.NM,wAM.NM,unknow,TotalBasalArea,logEMPerc,AMPerc,EMPerc,AGBgrowth,SqrtAGBgrowth,AGBgrowth_AM,SqrtAGBgrowth_AM,AGBgrowth_EM,SqrtAGBgrowth_EM,G_EM,G_AM,G,G_EM/AM,G_EMPerc,F_l_Richness,F_l_Chao1,F_l_ACE,F_l_ShannonE,F_l_Simpson,F_l_PielousE,F_l_Abundance,ascom_l_Richness,ascom_l_Chao1,ascom_l_ACE,ascom_l_ShannonE,ascom_l_Simpson,ascom_l_PielousE,ascom_l_Abundance,basid_l_Richness,basid_l_Chao1,basid_l_ACE,basid_l_ShannonE,basid_l_Simpson,basid_l_PielousE,basid_l_Abundance,ecm_l_Richness,ecm_l_Chao1,ecm_l_ACE,ecm_l_ShannonE,ecm_l_Simpson,ecm_l_PielousE,ecm_l_Abundance,pat_l_Richness,pat_l_Chao1,pat_l_ACE,pat_l_ShannonE,pat_l_Simpson,pat_l_PielousE,pat_l_Abundance,sap_l_Richness,sap_l_Chao1,sap_l_ACE,sap_l_ShannonE,sap_l_Simpson,sap_l_PielousE,sap_l_Abundance,F_r_Richness,F_r_Chao1,F_r_ACE,F_r_ShannonE,F_r_Simpson,F_r_PielousE,F_r_Abundance,ascom_r_Richness,ascom_r_Chao1,ascom_r_ACE,ascom_r_ShannonE,ascom_r_Simpson,ascom_r_PielousE,ascom_r_Abundance,basid_r_Richness,basid_r_Chao1,basid_r_ACE,basid_r_ShannonE,basid_r_Simpson,basid_r_PielousE,basid_r_Abundance,ecm_r_Richness,ecm_r_Chao1,ecm_r_ACE,ecm_r_ShannonE,ecm_r_Simpson,ecm_r_PielousE,ecm_r_Abundance,pat_r_Richness,pat_r_Chao1,pat_r_ACE,pat_r_ShannonE,pat_r_Simpson,pat_r_PielousE,pat_r_Abundance,sap_r_Richness,sap_r_Chao1,sap_r_ACE,sap_r_ShannonE,sap_r_Simpson,sap_r_PielousE,sap_r_Abundance,F_s_Richness,F_s_Chao1,F_s_ACE,F_s_ShannonE,F_s_Simpson,F_s_PielousE,F_s_Abundance,ascom_s_Richness,ascom_s_Chao1,ascom_s_ACE,ascom_s_ShannonE,ascom_s_Simpson,ascom_s_PielousE,ascom_s_Abundance,basid_s_Richness,basid_s_Chao1,basid_s_ACE,basid_s_ShannonE,basid_s_Simpson,basid_s_PielousE,basid_s_Abundance,ecm_s_Richness,ecm_s_Chao1,ecm_s_ACE,ecm_s_ShannonE,ecm_s_Simpson,ecm_s_PielousE,ecm_s_Abundance,pat_s_Richness,pat_s_Chao1,pat_s_ACE,pat_s_ShannonE,pat_s_Simpson,pat_s_PielousE,pat_s_Abundance,sap_s_Richness,sap_s_Chao1,sap_s_ACE,sap_s_ShannonE,sap_s_Simpson,sap_s_PielousE,sap_s_Abundance
390,355,1.2666,0.4351,235.8755,3.308864583,41.44749192,-0.773596298,-0.425912728,241.1644942,-0.876007938,-0.482296685,40.27172449,466.83,9.25,50.46810811,0.24,469.96,7.34,64.02724796,0.22,92.15,4.67,19.73233405,0.050678242,0.37,249.0540541,14.51,0.3744,-2.5682,2.5075,2.2634,3.59,8,1.81430752,0.777777778,4.5,0.872497487,74.75609091,34.21672727,2.196,145.6776667,11,1.342825,0.061433333,17.83410833,0.110840608,-0.209948994,-2.286042438,0.200434874,0.810277379,517.8976917,639.16099,20.85803701,0,0,0,0,539.5660061,-0.017800152,0.001501721,0.959841217,0,0,31.47555067,5.610307538,0,0,68.3972,0.1268,72.8488,539.4100946,0.93889261,370,527,604.4074683,3.836695829,0.942072731,0.64880255,5976,233,359.0222222,413.7985664,3.202447006,0.903689423,0.587493013,4470,128,161,181.1380469,3.440723252,0.935246376,0.709130625,1493,65,80,86.49019338,2.914406015,0.901003677,0.698163785,741,40,86.2,82.60213992,2.069081743,0.72611272,0.560897088,335,107,158.1304348,197.2038188,3.038688809,0.893003447,0.650288918,1180,125,409,308.7464787,1.542017901,0.588570592,0.319369864,5976,79,214.125,194.2992842,1.973238943,0.670608502,0.451599151,1048,44,182,107.9288889,0.87378307,0.407470396,0.230903616,4918,20,34,30.59410431,0.312840846,0.103958095,0.10442884,3870,4,7,11.6,1.242453325,0.666666667,0.896240625,6,54,165,170.7888488,1.084491939,0.327552404,0.271871716,695,161,378.5555556,348.8321359,1.248176567,0.372534482,0.245636143,5976,112,262.2307692,234.6725226,3.293329373,0.876163142,0.697961251,614,33,96.33333333,104.2029385,0.510732315,0.186966209,0.146069272,5244,23,68.5,89.03637895,0.473744417,0.179163338,0.151090828,5219,4,4.333333333,6,1.329661349,0.722222222,0.959147917,6,61,115.375,108.3219616,2.628896512,0.815739633,0.639498218,505
390,358,1.3445,0.9032,235.8755,3.308864583,41.44749192,-0.773596298,-0.425912728,241.1644942,-0.876007938,-0.482296685,40.27172449,390.47,9.88,39.52125506,0.21,467.79,8.91,52.5016835,0.27,45.94,2.26,20.32743363,0.049194602,0.2,229.7,2.8,0.3744,-2.5682,-1.0711,-0.0783,4.15,9,1.965237049,0.816326531,5.444444444,0.894417926,73.83207143,32.42042857,2.282428571,130.3601429,10.5,1.239228571,0.057142857,17.51765,0.090034512,2.704687301,2.016475046,2.361199957,119.186856,1431.862909,12.01359745,23.290198,0,0,0,0,1574.339963,-0.041196603,0.07570592,0.909500453,15787.84729,125.6497007,527.1459173,22.95965848,14637.68551,120.986303,124.092,8.9152,137.4136,13.91914932,0.903054719,340,560.6923077,619.6268056,3.989450506,0.961310548,0.684420608,5976,241,404.5,442.063597,3.663652011,0.94481378,0.667964932,3946,85,148.9090909,154.529494,2.633859677,0.866980382,0.592857626,1981,14,16.5,22.59588322,0.812298915,0.328823895,0.307798889,441,48,81,83.75416689,2.003093058,0.773315602,0.517434525,978,103,159.8947368,190.7463213,3.208946925,0.907895003,0.692369917,969,173,240.0967742,254.9132231,3.084622044,0.916218029,0.598573162,5976,103,151.75,155.9681948,2.948534079,0.90968419,0.63618263,2277,62,77,85.07721449,1.995106417,0.80310893,0.483412032,3571,35,42.85714286,46.97527138,1.640932619,0.688612117,0.461539234,2141,4,5,5.87755102,1.214889654,0.666666667,0.876357639,9,60,76.86666667,87.22642365,2.32306538,0.828399604,0.567383948,878,317,450.7894737,461.7091106,3.645282174,0.920501898,0.632982176,5976,214,338.8857143,336.3168585,3.860691416,0.944996439,0.719476085,1813,74,85.66666667,92.52534478,2.113125123,0.740774488,0.490960308,3060,42,44.76923077,47.9125,1.55304198,0.626245135,0.41551077,2514,13,14,16.32525714,2.238378311,0.85875,0.872679339,40,114,159.5555556,156.7642652,3.196939282,0.925433228,0.675001125,2213
390,360,0.5397,-0.1205,235.8755,3.308864583,41.44749192,-0.773596298,-0.425912728,241.1644942,-0.876007938,-0.482296685,40.27172449,443.2,9.63,46.02284528,0.2,474,8.08,58.66336634,0.27,54.15,2.25,24.06666667,0.041551247,0.22,246.1363636,1.16,0.3744,-2.5682,-1.1912,0.4061,4.3,6,1.676234939,0.791666667,4.8,0.935524532,71.18283333,29.86391667,2.346916667,116.4883333,12.41666667,1.163666667,0.057466667,14.68151667,0.081210567,1.777225988,1.118185787,1.947942279,157.9572,1407.958412,8.913543745,11.18769119,0,0,0,0,1577.103303,-0.049269828,0.100156534,0.892749644,15360.1641,123.9361291,65.97248043,8.122344516,15063.34212,122.7328078,121.7688,12.3608,135.8916,9.851207042,0.896073046,345,451.1643836,491.0972958,3.891930345,0.948645374,0.666022206,5976,251,334.8823529,368.5913862,3.507291566,0.928187287,0.634751866,4898,84,101.55,108.5689113,2.946294878,0.900718622,0.664955247,1058,19,31,26.16352539,2.77724725,0.929208804,0.943217798,41,49,64.54545455,70.36018247,2.349142744,0.841527475,0.603610281,710,123,146.15625,167.2145655,3.066860838,0.89642964,0.637311585,1953,212,353,357.7067263,3.250830536,0.91319534,0.606884753,5976,120,208.5,228.9996893,2.894802044,0.896883533,0.604659433,2153,83,128.1111111,115.395594,2.327348143,0.802013234,0.526687507,3611,40,46,45.93997324,1.674896454,0.6007634,0.454039357,2238,9,11.5,19.07135399,1.902579862,0.796296296,0.865901411,18,66,120.0909091,132.536301,2.336656176,0.797809855,0.557720461,797,339,561.6545455,614.5524769,3.469004377,0.894981085,0.595435,5976,234,423.7567568,455.4672715,3.981427003,0.952907102,0.7298245,1750,70,93.07692308,104.6548309,3.014810878,0.918070345,0.709618513,1005,45,50.5,57.12006877,2.52114049,0.864850535,0.662296827,737,20,53,43.50634371,2.666963128,0.905482042,0.890254163,46,122,197,207.6551465,2.412169018,0.790292925,0.502114582,4131
393.5355339,296.4644661,-1.6016,-0.3867,202.0595,0.915760417,32.60045415,0.157131772,-0.619934068,165.7770446,0.245695819,-0.969346978,41.78953678,407.19,9.64,42.23962656,0.24,NA,NA,NA,NA,57.1,2.94,19.42176871,0.051488616,0.21,271.9047619,1.75,0.2689,0.647,-0.1098,-0.2142,4.26,7,1.747868097,0.795918367,4.9,0.898226518,81.09185714,29.69642857,2.741428571,104.9259286,15.28571429,1.325607143,0.066078571,16.92465714,0.081202205,0.416694531,-0.360593553,0.448125546,38.70956985,227.1091754,5.867003335,0,0,0.167273445,0,0,265.9860187,-0.06862362,0.145532348,0.853838771,479.4327152,21.89595203,1459.815095,38.20752668,0,0,26.8772,7.3772,34.2544,3.643279293,0.784634967,365,526.9565217,573.8184546,3.529602939,0.893132828,0.598248194,5976,208,278.2222222,307.0559312,2.600854194,0.785230596,0.487275998,4101,149,238.375,261.7581826,3.534932543,0.940479827,0.706428952,1853,62,99.8,113.9822732,2.973218609,0.90062373,0.720407511,579,34,36.8,40.31157587,0.65146463,0.20373617,0.184741357,1903,106,151.047619,171.7062282,3.477782555,0.935179466,0.7457549,844,162,163,166.4940866,3.982649885,0.964435049,0.782815621,5976,75,76.05,78.97642495,3.194265308,0.935488321,0.739843451,2174,74,74,74.48893148,3.286498817,0.928269197,0.763580184,3663,41,41,41,3.110660006,0.935664316,0.837646328,1566,12,12,12.47599451,1.339896415,0.621682493,0.539213984,444,58,58.6,59.78496851,2.790783108,0.875084412,0.687310006,2078,240,416.7857143,385.0120175,3.379004123,0.918155218,0.616534709,5976,132,289.5833333,220.71699,3.471136751,0.919223118,0.710890347,1130,78,105,111.8122046,2.298216585,0.827992761,0.527512091,3962,27,34.5,42.19955766,1.368002654,0.625898746,0.415069893,2259,9,12,13.07100592,1.755547405,0.755555556,0.798984056,30,90,141,133.9634103,2.614476679,0.838325017,0.581019392,2297
400,300,-1.3478,-0.4244,202.0595,0.915760417,32.60045415,0.157131772,-0.619934068,165.7770446,0.245695819,-0.969346978,41.78953678,462.6,10.25,45.13170732,0.31,420.43,11.43,36.78302712,0.47,77.89,4.62,16.85930736,0.059314418,0.26,299.5769231,5.02,0.2689,0.647,2.5637,-0.2115,4.01,3,1.054920168,0.64,2.777777778,0.960229718,105.3422,53.6744,2.2784,97.213,14.6,1.34386,0.0655,51.3207,0.144721134,-0.740210377,-0.69259746,-0.860140005,109.3214888,0,0,0,0,0,0,0,109.3214888,-6,1,0,1840.043551,42.89572882,1822.469494,42.69039112,17.57405786,4.192142395,0,12.5292,12.5292,0,0,281,496.3571429,513.4054588,2.976783161,0.853283168,0.52795245,5976,208,414.1111111,393.4371243,2.515544283,0.8035777,0.47129299,5126,62,83.23076923,97.3192303,2.666619933,0.857540029,0.646118998,703,10,13.33333333,13.84615385,2.187032907,0.87654321,0.949816323,18,46,106,98.51752275,2.355557623,0.8251829,0.615246344,508,102,166.6875,171.0386368,1.711677417,0.692062846,0.37009459,4056,220,307.15,336.9026281,3.005492383,0.818551146,0.557230242,5976,123,174.1304348,199.8514388,3.479361683,0.945972381,0.723031668,1782,90,114.1666667,123.4197861,1.907451584,0.637746484,0.423896059,4173,43,45.8,49.03329097,2.598594366,0.886010678,0.690895003,1146,22,35.2,56.49436514,1.727035155,0.68700164,0.558722561,211,57,99.85714286,94.99279218,1.408238265,0.511764859,0.348310761,3568,373,516.2272727,543.3155056,3.955268342,0.93795155,0.667941563,5976,237,357.2380952,382.7118703,3.824514665,0.936150977,0.699428054,2160,102,120.9,128.5220957,2.46627232,0.782627044,0.533251204,2884,37,40.11111111,43.14882278,1.394502598,0.51155644,0.386190612,1824,22,31,35.95294118,2.447141562,0.8756716,0.791688111,103,129,176.3,175.6283718,3.289986316,0.933531715,0.676978048,2382
400,340,3.8273,-1.0981,225.33675,3.373302083,39.53395866,-0.532604166,-0.630480927,220.1897422,-0.645320884,-0.763911616,23.01482362,477.78,7.93,60.24968474,0.19,472.6,8.72,54.19724771,0.28,35.02,1.66,21.09638554,0.047401485,0.13,269.3846154,1.16,-0.2913,-1.4123,-2.4171,0.7612,4.1,10,1.824496548,0.74852071,3.976470588,0.792368783,89.1262,34.1354,2.5844,136.56,17.30769231,1.365153846,0.05945,19.72097692,0.122669881,-0.942344104,-2.448026885,-0.869625972,133.1168196,136.593729,1.026119234,8.579594233,38.86335372,0,0,0,317.1534966,-0.365837734,0.419723639,0.430686499,8650.382539,93.00743271,5937.205982,77.05326717,2584.53636,50.83833554,16.836,20.1432,38.7804,0.835815561,0.434136832,206,377.8484848,419.6021211,2.71181619,0.854467401,0.50898634,5976,150,264,305.1008939,2.420209775,0.82939486,0.483014555,5503,54,108.375,105.3961938,2.582613821,0.860108646,0.647436488,470,7,10.33333333,15.75,1.889159164,0.839506173,0.970835763,9,33,46.2,52.27231121,1.582998437,0.665955782,0.452737027,1488,53,88.1,106.9779777,2.493541674,0.841678524,0.628049959,563,180,187.122807,201.4489582,3.060465414,0.865331865,0.589349286,5976,101,104.4285714,113.7017315,2.928196632,0.887568334,0.634478909,3215,72,75.3,80.02544366,1.572654599,0.469232586,0.367729104,2615,40,41,43.76110397,2.963188268,0.927903195,0.803275983,412,8,9.5,11.26509854,1.583638888,0.733471074,0.761569324,44,41,41.9375,45.08370199,1.581928574,0.643711734,0.425985694,1627,375,639.06,628.768295,4.095718371,0.956505574,0.691035851,5976,238,424.1176471,422.8257398,3.970802209,0.956890581,0.725622405,2369,97,134.7142857,135.7909949,3.437365403,0.943902065,0.751384168,1319,51,60.54545455,65.09992695,2.717939258,0.875893437,0.691266478,684,19,110,70.28512397,2.204491651,0.81450654,0.748696667,58,142,221.5652174,253.6602067,2.966004375,0.898688497,0.598488273,3718
400,360,4.687,2.6489,235.8755,3.308864583,41.44749192,-0.773596298,-0.425912728,241.1644942,-0.876007938,-0.482296685,40.27172449,487.67,8.73,55.86139748,0.21,466.68,10.13,46.06910168,0.38,61.18,2.65,23.08679245,0.043314809,0.18,339.8888889,2.47,0.3744,-2.5682,-0.425,0.9122,4.32,10,2.108294219,0.857142857,7,0.915620546,79.91471429,34.67333333,2.302761905,154.4228571,8.666666667,1.396871429,0.062557143,20.61666667,0.106454559,1.260249205,1.065609788,0.988103025,1104.024327,92.16565815,0.083481546,40.29761123,0,0,0,0,1236.487596,-1.127614807,0.892871332,0.07453828,7669.995201,87.57850878,5336.91173,73.05416983,1501.664542,38.75131665,15.3928,54.2852,78.8504,0.283554265,0.195215243,279,537.7777778,535.8732945,3.354443211,0.91710892,0.595687632,5976,215,421,408.8495588,3.086668799,0.895639202,0.574730373,5135,57,94.8,107.9561246,2.040362199,0.698177279,0.504658997,831,7,14.5,28,1.906154747,0.84375,0.979569765,8,34,76,82.26999231,2.154932187,0.770345052,0.61109242,192,87,137.2142857,148.7365534,2.726089121,0.8511889,0.610422124,1345,179,300.5384615,312.9592803,2.759469483,0.835842757,0.531957635,5976,121,212.8333333,238.4185789,2.278325261,0.762648029,0.475067716,4874,53,72,73.75246231,2.185367914,0.800725711,0.550430034,1057,22,29,31.92168246,1.366928222,0.509234355,0.442222403,429,10,20.5,34.5,1.879896132,0.770975057,0.816428517,21,51,93.85714286,90.91892457,2.308237541,0.843085876,0.587065083,989,261,391.2631579,389.1498467,3.294464563,0.905586704,0.592048249,5976,166,227,243.8596599,3.124016358,0.855852736,0.611115771,2466,76,138,120.1337263,1.804487048,0.696502438,0.416670089,2752,30,41,42.61007007,0.801494843,0.344767778,0.235650788,1596,9,10.2,12.87573964,2.033662344,0.844290657,0.925559619,17,98,146.4615385,136.0011258,3.065948175,0.909980921,0.66869573,1817
415,300,0.7884,0.9724,208.24825,2.239479167,39.9850998,-0.783330468,-0.299563317,249.0720177,-0.934030112,-0.357194275,37.95159585,317.12,6.72,47.19047619,0.21,483.53,7.62,63.45538058,0.27,37.1,1.84,20.16304348,0.049595687,0.17,218.2352941,1.31,0.6006,-2.74,-2.4085,0.3002,4.5,7,1.567081229,0.704081633,3.379310345,0.805320446,74.09264286,35.62242857,2.167,119.1910714,7,1.165157143,0.056164286,20.73334286,0.083120677,1.493683239,1.012923006,1.658872702,12.15666209,0.211381049,0.017388083,14.39190955,0,0,0,0,26.75995269,-2.102364333,0.454285635,0.007899156,3112.014564,55.78543326,2521.542268,50.2149606,0,0,0.0576,3.0089,6.2941,0.019143208,0.009151428,281,502.8095238,507.5380375,2.76047925,0.825289724,0.489589501,5976,219,404,413.1700507,2.471555224,0.798255591,0.458623553,5549,52,85,80.40988588,2.678474575,0.815315408,0.677881388,381,3,4,6.666666667,0.950270539,0.56,0.864973521,5,41,58,74.01938717,1.549546613,0.541411092,0.417265798,704,100,166.3529412,170.8065293,3.135894688,0.913376201,0.680950879,917,141,237.6,284.3595797,2.341641593,0.767363015,0.473177452,5976,57,80.21428571,99.22653722,2.423167867,0.835965012,0.599341365,695,81,163.0909091,189.7494672,1.854417848,0.691465958,0.421990967,5160,54,99.11111111,125.1609877,1.113769837,0.436647264,0.279211404,3676,2,2,NA,0.03201816,0.01015202,0.04619244,196,28,41,50.39009434,1.660512435,0.675729141,0.498322486,338,409,615.6388889,665.4413091,4.200616255,0.964799347,0.698506023,5976,281,442.8823529,486.6238248,4.234108946,0.964311784,0.750947607,2272,93,126.0666667,133.8584773,3.010750146,0.917042735,0.664243587,2094,44,50,49.96073092,2.382764069,0.82611859,0.629662966,1106,23,28,39.88223501,2.692721967,0.904897959,0.858787094,70,148,213.5555556,231.2057677,3.03510181,0.903116683,0.607358992,3023
418,300,1.6025,1.2197,208.24825,2.239479167,39.9850998,-0.783330468,-0.299563317,249.0720177,-0.934030112,-0.357194275,37.95159585,427.64,11.15,38.35336323,0.41,458.03,9.77,46.88126919,0.26,39.49,1.8,21.93888889,0.04558116,0.18,219.3888889,2.18,0.6006,-2.74,-0.4325,-2.6353,4.4,9,1.788668956,0.7712,4.370629371,0.814058324,80.58908,35.42564,2.29992,126.283,10.96,1.168356,0.054556,20.587832,0.091522224,2.940974273,1.637766064,2.630559836,24.90255293,407.7431844,16.37354955,363.3460998,0,0,0,0,795.9918371,-0.290521056,0.031284935,0.512245434,4293.132684,65.52200153,2962.276619,54.42680056,14.06910085,3.75088001,37.7572,5.1969,51.4569,7.265331255,0.733763596,252,463.8333333,441.2450416,2.700081993,0.826587698,0.488311171,5976,192,336.3448276,327.0193146,2.816426811,0.836091341,0.53569744,3677,50,92.85714286,89.82182331,0.725968814,0.23565735,0.185573759,2281,5,5.5,6.786666667,1.062192255,0.52154195,0.659977155,21,37,59.66666667,61.48075893,2.260407314,0.811117233,0.62599244,482,92,159.5714286,159.9111704,1.373950342,0.429777657,0.30385108,2647,101,164.0666667,167.7806901,1.190359894,0.394078769,0.257926069,5976,33,44.14285714,48.68987013,2.998902272,0.93073789,0.857685053,141,65,119.375,119.1017972,1.024152733,0.363173219,0.245342051,5829,39,52,59.01798585,0.604034525,0.216188674,0.16487631,5241,2,3,NA,0.693147181,0.5,1,2,18,27,32.05714286,2.291878103,0.850228129,0.792935406,71,319,418.9166667,445.8843554,3.880986485,0.95292409,0.673175688,5976,165,216.65625,225.2351719,3.988569232,0.960318561,0.781161736,1248,111,135.7916667,149.7867576,2.712520459,0.854889869,0.575964129,2502,60,79.25,85.05557782,2.1682213,0.753401303,0.529564932,976,8,18,15.46527778,1.839789587,0.809688581,0.884751771,17,112,142,152.2641365,2.901063876,0.906241931,0.614827714,3855
420,300,0.6333,0.555,208.24825,2.239479167,39.9850998,-0.783330468,-0.299563317,249.0720177,-0.934030112,-0.357194275,37.95159585,464.37,9.86,47.09634888,0.27,471.1,14.76,31.91734417,0.46,60.08,2.78,21.61151079,0.046271638,0.2,300.4,2.04,0.6006,-2.74,0.96,-0.1754,4.37,9,2.026229623,0.844444444,6.428571429,0.922176843,76.73006667,33.4134,2.303066667,124.2145333,9,1.149126667,0.05452,18.3551,0.083630668,4.353207134,2.525215864,3.691265689,40.11880015,408.8163969,10.19014515,350.1576693,0,0,0,0,799.0928664,-0.291068098,0.050205429,0.511600609,2858.823042,53.46796276,1825.293995,42.72345954,125.427223,11.19942958,38.0276,5.808,49.948,6.547451791,0.761343798,327,327.0342857,328.7399279,4.221396076,0.969212694,0.729088966,5976,229,229.0472441,230.8230678,3.9916557,0.959779974,0.734608009,3393,92,92,92,2.897279611,0.902678072,0.640737523,2557,12,12,12,2.105600756,0.84083045,0.847356079,68,43,43,43,2.451970658,0.845748795,0.651911779,686,90,90,90.33310904,2.743690729,0.870359541,0.60973484,2046,159,220,259.6146484,2.643259063,0.800869699,0.521465579,5976,73,88.33333333,100.3702113,2.595788805,0.873362135,0.605014181,1453,84,131.5714286,171.7597657,1.908075496,0.663080072,0.430637416,4507,47,75.11111111,108.5393346,1.062923908,0.415558145,0.276073548,3362,6,7,9.818181818,1.583258459,0.75,0.883633371,12,30,41,46.68430527,1.876383275,0.748523278,0.551683147,756,256,349,378.2921184,3.841820314,0.959098274,0.692821889,5976,153,222.09375,251.4838541,3.216856409,0.906184086,0.639478403,2030,82,103.2307692,114.9151927,2.920207344,0.912551156,0.66267152,3417,27,27.85714286,29.43906977,2.052999604,0.81054405,0.622906924,1560,4,5.5,10,1.33217904,0.72,0.960964047,5,104,141.1428571,163.7449142,2.953720629,0.902240317,0.635975889,2359
420,330,1.1235,1.0036,231.36975,5.79359375,40.84401832,-0.072149239,-0.861502489,184.7872473,-0.083455991,-0.996511464,24.59426879,481.8,10.54,45.71157495,0.27,480.63,8.95,53.70167598,0.31,47.87,1.99,24.05527638,0.041570921,0.15,319.1333333,2.76,-0.3192,0.112,-0.962,-0.4792,4.44,11,2.231606952,0.871972318,7.810810811,0.930652384,88.16425,36.2563125,2.5895625,153.3124118,8.176470588,1.552488235,0.073094118,23.07092941,0.14256116,-0.998112806,-1.646416443,-0.915595387,17.73469013,367.1103978,20.70013037,7.314055487,0,0,0,0,392.1591434,-0.028665196,0.045223197,0.93612607,3193.678246,56.51263793,2375.920413,48.74341405,585.5833173,24.19882884,50.5124,3.5856,56.0724,14.08757251,0.900842482,229,362.1707317,404.9309079,2.760956793,0.842902623,0.508115209,5976,161,243.4516129,273.0095764,2.372273231,0.807857952,0.466853858,5390,62,98.90909091,114.9916064,2.982543257,0.913179784,0.722666862,569,10,17,27.45679012,2.096352579,0.84375,0.910434357,16,34,47,57.16870349,1.460595656,0.5266663,0.414193514,963,60,93.46153846,122.7911314,2.686944943,0.878305898,0.65625765,540,188,309.5357143,328.9103577,3.171098362,0.91915257,0.605582643,5976,95,194,191.3332464,2.909338631,0.895171318,0.638870725,2081,90,127,141.6357319,2.284130485,0.836595324,0.507606022,3858,50,59.23076923,68.64198959,1.814442949,0.7251904,0.463811932,2500,10,15,16.12244898,1.562414298,0.65657112,0.678547908,43,50,125,103.6079183,2.269404357,0.797436998,0.580110177,917,260,400.9473684,399.2058107,3.633324481,0.946455165,0.653395523,5976,179,274.6896552,280.0032963,3.57224182,0.924854467,0.688640088,1982,58,96.5,92.11992907,2.407222004,0.871342833,0.592847135,3476,29,51,52.16581446,1.801448915,0.759825373,0.534983858,1862,10,20.5,27.79272727,1.285148233,0.51800554,0.558132786,38,105,138.3,148.9413908,2.888193146,0.892282525,0.620588258,2338
420,332,2.9917,1.7023,231.36975,5.79359375,40.84401832,-0.072149239,-0.861502489,184.7872473,-0.083455991,-0.996511464,24.59426879,436.18,9.88,44.14777328,0.25,483.09,8.41,57.44233056,0.25,31.67,1.37,23.11678832,0.043258604,0.11,287.9090909,2.18,-0.3192,0.112,-2.2426,-0.6482,4.28,10,2.102865772,0.854442344,6.87012987,0.913263001,78.79304348,37.88973913,2.231652174,170.7200435,5.434782609,1.518621739,0.067243478,22.57983478,0.120230079,1.900546884,1.122953862,1.399141134,27.88690418,0.413674278,0.014833998,9.554767781,0,0,0,0,37.85534624,-1.961428952,0.736670166,0.010927764,2514.387672,50.14367031,2313.493988,48.09879404,6.404325602,2.530676906,0.1024,7.1256,10.574,0.01437072,0.009684131,251,432.6666667,410.3553858,3.159431867,0.88368148,0.571795996,5976,199,356.5,343.4451409,3.328447013,0.923672999,0.6288032,3866,48,65,64.36851105,0.924732692,0.299620409,0.238874884,2074,2,2,3,0.636514168,0.444444444,0.918295834,3,38,45.09090909,54.74007937,2.509119114,0.838222115,0.689775858,329,84,146.3333333,127.720408,1.875089785,0.636901479,0.423192804,2960,170,243.7,267.9623167,2.489972614,0.743173553,0.484826779,5976,78,111.0666667,123.6368269,2.757206306,0.89742799,0.632864489,1498,86,123.7142857,135.7278606,1.564678897,0.534072264,0.351270072,4379,46,64.2,61.05727377,2.338676918,0.799088876,0.610837285,1181,5,5.5,7.519019442,1.28687263,0.648888889,0.799578922,15,36,44.25,47.9302226,1.965488969,0.76686998,0.54848014,737,198,295.3333333,307.6950205,3.108023523,0.866672569,0.58772061,5976,126,206.5714286,197.8761459,3.700666382,0.952898721,0.765188311,1622,53,76.1,97.42219235,1.561010953,0.586710722,0.393172841,3151,25,29.5,40.7581562,1.666036717,0.726905559,0.517583407,662,4,7,12.25,1.153741943,0.612244898,0.83224889,7,82,127.1111111,128.3404461,2.096446521,0.726885421,0.475738617,4063
